frame_id,timestamp,diameter,confidence,is_bad_data,diameter_mm
0,0.0,184.32857142857154,1.0,False,6.144285714285717
1,0.0333333333333333,184.68571428571434,1.0,False,6.156190476190476
2,0.0666666666666666,182.97142857142856,1.0,False,6.099047619047619
3,0.1,181.97142857142856,1.0,False,6.065714285714285
4,0.1333333333333333,183.6,1.0,False,6.12
5,0.1666666666666666,183.1428571428571,1.0,False,6.104761904761904
6,0.2,182.94285714285715,1.0,False,6.098095238095238
7,0.2333333333333333,182.14285714285714,1.0,False,6.07142857142857
8,0.2666666666666666,182.94285714285715,1.0,False,6.098095238095238
9,0.3,183.2285714285714,1.0,False,6.107619047619047
10,0.3333333333333333,183.34285714285713,1.0,True,6.11142857142857
11,0.3666666666666666,181.4,1.0,False,6.046666666666666
12,0.4,181.37142857142857,1.0,False,6.045714285714285
13,0.4333333333333333,181.28571428571428,1.0,False,6.042857142857142
14,0.4666666666666667,182.6285714285714,1.0,False,6.0876190476190475
15,0.5,182.88571428571427,1.0,False,6.0961904761904755
16,0.5333333333333333,183.34285714285713,1.0,False,6.11142857142857
17,0.5666666666666667,182.0857142857143,1.0,True,6.069523809523808
18,0.6,180.65714285714284,1.0,False,6.021904761904762
19,0.6333333333333333,179.25714285714284,1.0,False,5.975238095238095
20,0.6666666666666666,179.59999999999997,1.0,False,5.986666666666666
21,0.7,179.54285714285712,1.0,False,5.984761904761904
22,0.7333333333333333,179.54285714285714,1.0,False,5.984761904761904
23,0.7666666666666666,179.05714285714285,1.0,False,5.968571428571428
24,0.8,178.99999999999997,1.0,False,5.966666666666667
25,0.8333333333333334,178.85714285714283,1.0,False,5.961904761904761
26,0.8666666666666667,178.6285714285714,1.0,False,5.954285714285714
27,0.9,179.6285714285714,1.0,False,5.987619047619047
28,0.9333333333333332,179.6285714285714,1.0,False,5.987619047619047
29,0.9666666666666668,179.5142857142857,1.0,False,5.983809523809524
30,1.0,177.82857142857142,1.0,False,5.927619047619047
31,1.0333333333333332,178.25714285714284,1.0,False,5.941904761904762
32,1.0666666666666669,181.85714285714283,1.0,False,6.061904761904761
33,1.1,183.77142857142854,1.0,False,6.1257142857142854
34,1.1333333333333333,183.97142857142856,1.0,False,6.132380952380951
35,1.1666666666666667,183.2285714285714,1.0,False,6.107619047619047
36,1.2,183.87142857142857,1.0,False,6.129047619047619
37,1.2333333333333334,183.34285714285713,1.0,False,6.11142857142857
38,1.2666666666666666,183.5857142857143,1.0,True,6.11952380952381
39,1.3,183.3142857142857,1.0,False,6.110476190476191
40,1.3333333333333333,182.81428571428572,1.0,False,6.093809523809523
41,1.3666666666666667,182.5285714285714,1.0,False,6.084285714285714
42,1.4,183.17142857142855,1.0,False,6.105714285714285
43,1.4333333333333331,183.67142857142858,1.0,True,6.1223809523809525
44,1.4666666666666666,183.39999999999998,1.0,False,6.113333333333333
45,1.5,182.64285714285714,1.0,False,6.088095238095237
46,1.5333333333333332,181.65714285714284,1.0,False,6.055238095238094
47,1.5666666666666669,180.48571428571427,1.0,False,6.016190476190475
48,1.6,181.7142857142857,1.0,False,6.057142857142857
49,1.6333333333333333,184.37142857142857,1.0,False,6.145714285714285
50,1.6666666666666667,186.6,1.0,True,6.22
51,1.7,185.74285714285713,1.0,False,6.191428571428571
52,1.7333333333333334,185.47142857142856,1.0,False,6.182380952380952
53,1.7666666666666666,184.48571428571427,1.0,False,6.149523809523809
54,1.8,182.37142857142854,1.0,True,6.0790476190476195
55,1.8333333333333333,180.68571428571428,1.0,False,6.022857142857142
56,1.8666666666666667,181.2,1.0,True,6.039999999999999
57,1.9,183.17142857142855,1.0,False,6.105714285714285
58,1.9333333333333331,183.27142857142854,1.0,False,6.109047619047619
59,1.9666666666666663,183.37142857142857,1.0,False,6.112380952380952
60,2.0,180.85714285714283,1.0,False,6.028571428571428
61,2.033333333333333,178.97142857142856,1.0,False,5.965714285714285
62,2.0666666666666664,178.74285714285713,0.9722222089767456,True,5.958095238095238
63,2.1,179.54285714285712,1.0,False,5.984761904761904
64,2.1333333333333333,180.14285714285714,1.0,False,6.004761904761904
65,2.1666666666666665,180.0285714285714,1.0,False,6.000952380952381
66,2.2,181.2,1.0,False,6.039999999999999
67,2.2333333333333334,182.0,1.0,False,6.0666666666666655
68,2.2666666666666666,183.1428571428571,1.0,False,6.104761904761904
69,2.3,182.68571428571428,1.0,False,6.089523809523809
70,2.3333333333333335,181.9142857142857,1.0,True,6.063809523809523
71,2.3666666666666667,181.57142857142856,1.0,False,6.052380952380951
72,2.4,181.94285714285712,1.0,False,6.064761904761904
73,2.433333333333333,182.05714285714285,1.0,False,6.068571428571428
